timestamp,datetime,open,high,low,close,volume,close_timestamp,close_datetime,quote_volume,trades_count,taker_buy_volume,taker_buy_quote_volume,symbol
1677769200000,2023-03-02 23:00:00,23312.1,23400.0,23304.0,23345.0,2924.098,1677770099999,2023-03-02 23:14:59,68258627.9373,791,1553.084,36254520.6582,0
1677770100000,2023-03-02 23:15:00,23339.0,23370.5,23250.0,23338.0,3070.349,1677770999999,2023-03-02 23:29:59,71628622.6656,937,1639.541,38249832.2462,0
1677771000000,2023-03-02 23:30:00,23338.0,23400.0,23214.2,23214.3,2286.25,1677771899999,2023-03-02 23:44:59,53376745.7799,748,1130.736,26399175.9842,0
1677771900000,2023-03-02 23:45:00,23329.1,23370.7,23206.7,23369.9,2044.896,1677772799999,2023-03-02 23:59:59,47725348.1125,711,1185.486,27672459.3793,0
1677772800000,2023-03-03 00:00:00,23367.6,23376.2,23220.0,23356.7,2112.086,1677773699999,2023-03-03 00:14:59,49332902.955,591,1261.642,29471305.9683,0
1677773700000,2023-03-03 00:15:00,23350.6,23400.0,23246.0,23320.2,1833.059,1677774599999,2023-03-03 00:29:59,42823197.7957,562,914.304,21362742.0668,0
1677774600000,2023-03-03 00:30:00,23320.2,23345.0,23220.2,23299.2,2129.989,1677775499999,2023-03-03 00:44:59,49624797.8208,606,953.682,22217581.967,0
1677775500000,2023-03-03 00:45:00,23299.2,23319.1,23206.7,23271.5,3307.306,1677776399999,2023-03-03 00:59:59,76992079.5665,619,1647.571,38363785.7335,0
1677776400000,2023-03-03 01:00:00,23280.9,23307.8,23217.0,23264.1,2768.404,1677777299999,2023-03-03 01:14:59,64423791.3392,603,1202.288,27982353.4618,0
1677777300000,2023-03-03 01:15:00,23264.1,23350.0,23227.0,23295.1,2259.352,1677778199999,2023-03-03 01:29:59,52557122.3246,554,1236.956,28774795.5993,0
1677778200000,2023-03-03 01:30:00,23293.9,23350.0,23206.7,23253.7,2265.853,1677779099999,2023-03-03 01:44:59,52754241.1336,645,1113.603,25930982.4864,0
1677779100000,2023-03-03 01:45:00,23253.7,23298.0,23201.7,23272.3,2515.189,1677779999999,2023-03-03 01:59:59,58503262.193,516,1321.64,30741866.3083,0
1677780000000,2023-03-03 02:00:00,23265.8,23300.0,23254.3,23291.1,1862.788,1677780899999,2023-03-03 02:14:59,43352837.4205,448,955.0,22225602.1682,0
1677780900000,2023-03-03 02:15:00,23295.9,23313.5,23275.2,23286.7,1877.017,1677781799999,2023-03-03 02:29:59,43723331.2457,454,1181.017,27510964.203,0
1677781800000,2023-03-03 02:30:00,23288.5,23432.9,23275.2,23389.9,2768.0,1677782699999,2023-03-03 02:44:59,64670697.8045,712,1578.676,36892044.2671,0
1677782700000,2023-03-03 02:45:00,23382.3,23450.0,23355.7,23447.6,3061.935,1677783599999,2023-03-03 02:59:59,71660949.5148,495,1548.412,36241024.6046,0
1677783600000,2023-03-03 03:00:00,23440.6,23570.0,23400.0,23431.2,4021.498,1677784499999,2023-03-03 03:14:59,94415022.6533,647,2106.393,49470091.5897,0
1677784500000,2023-03-03 03:15:00,23422.6,23500.0,23386.4,23465.3,2903.394,1677785399999,2023-03-03 03:29:59,68051238.0497,493,1491.128,34949286.0856,0
1677785400000,2023-03-03 03:30:00,23468.1,23499.0,23363.6,23473.6,2788.718,1677786299999,2023-03-03 03:44:59,65420662.4641,558,1363.327,31981572.1772,0
1677786300000,2023-03-03 03:45:00,23476.9,23485.5,23438.0,23475.5,2020.59,1677787199999,2023-03-03 03:59:59,47410091.0556,419,1224.447,28731600.101,0
1677787200000,2023-03-03 04:00:00,23475.5,23499.0,23375.0,23472.1,2276.389,1677788099999,2023-03-03 04:14:59,53392492.2826,448,1378.362,32333120.6194,0
1677788100000,2023-03-03 04:15:00,23471.2,23493.9,23454.7,23475.6,2156.405,1677788999999,2023-03-03 04:29:59,50624768.4484,387,1234.041,28971978.1787,0
1677789000000,2023-03-03 04:30:00,23475.5,23567.9,23438.0,23508.2,2446.47,1677789899999,2023-03-03 04:44:59,57449670.4421,440,1372.039,32222152.8205,0
1677789900000,2023-03-03 04:45:00,23505.9,23567.9,23446.5,23461.7,2946.418,1677790799999,2023-03-03 04:59:59,69226663.5506,467,1505.707,35379415.3468,0
1677790800000,2023-03-03 05:00:00,23454.5,23492.6,23401.0,23461.5,2683.96,1677791699999,2023-03-03 05:14:59,62933258.3364,455,1243.824,29169272.3343,0
1677791700000,2023-03-03 05:15:00,23461.5,23476.0,23427.7,23452.8,2255.448,1677792599999,2023-03-03 05:29:59,52891293.1834,547,880.744,20655332.2298,0
1677792600000,2023-03-03 05:30:00,23452.8,23453.1,23392.2,23429.0,2186.152,1677793499999,2023-03-03 05:44:59,51193354.8618,669,882.984,20678420.4801,0
1677793500000,2023-03-03 05:45:00,23419.8,23446.4,23400.0,23400.0,2019.623,1677794399999,2023-03-03 05:59:59,47318529.9932,400,926.125,21700527.6315,0
1677794400000,2023-03-03 06:00:00,23408.6,23451.5,23408.6,23451.5,1668.578,1677795299999,2023-03-03 06:14:59,39090653.3358,269,854.995,20029356.8233,0
1677795300000,2023-03-03 06:15:00,23451.5,23555.2,23441.8,23527.3,1946.194,1677796199999,2023-03-03 06:29:59,45710346.8024,339,1232.64,28954984.1856,0
1677796200000,2023-03-03 06:30:00,23532.0,23555.2,23449.4,23502.7,1732.729,1677797099999,2023-03-03 06:44:59,40742020.8587,289,904.641,21274674.1338,0
1677797100000,2023-03-03 06:45:00,23503.5,23511.8,23444.0,23462.1,2129.828,1677797999999,2023-03-03 06:59:59,50004212.9815,337,963.71,22628455.0445,0
1677798000000,2023-03-03 07:00:00,23462.1,23484.2,23433.7,23471.5,2049.779,1677798899999,2023-03-03 07:14:59,48096043.1052,311,821.1,19269365.1665,0
1677798900000,2023-03-03 07:15:00,23477.8,23508.5,23400.0,23453.3,1664.049,1677799799999,2023-03-03 07:29:59,39054862.0306,279,883.945,20749003.4115,0
1677799800000,2023-03-03 07:30:00,23453.2,23490.4,23427.3,23465.3,2156.437,1677800699999,2023-03-03 07:44:59,50610624.6006,261,1171.239,27487926.4276,0
1677800700000,2023-03-03 07:45:00,23468.6,23486.1,23446.7,23461.3,1621.548,1677801599999,2023-03-03 07:59:59,38041362.944,209,895.838,21016833.9891,0
1677801600000,2023-03-03 08:00:00,23463.7,23511.8,23407.0,23444.2,1503.984,1677802499999,2023-03-03 08:14:59,35272671.8895,304,612.776,14372465.3731,0
1677802500000,2023-03-03 08:15:00,23430.1,23459.3,23400.0,23409.7,1996.542,1677803399999,2023-03-03 08:29:59,46780732.1834,452,832.42,19505540.2773,0
1677803400000,2023-03-03 08:30:00,23409.7,23458.7,23400.0,23408.8,1689.749,1677804299999,2023-03-03 08:44:59,39575613.6186,302,952.47,22309282.7138,0
1677804300000,2023-03-03 08:45:00,23406.9,23438.1,23406.9,23422.1,1636.538,1677805199999,2023-03-03 08:59:59,38336709.4091,267,825.937,19347748.1368,0
1677805200000,2023-03-03 09:00:00,23418.9,23431.5,23358.0,23415.6,1268.841,1677806099999,2023-03-03 09:14:59,29705157.7533,276,567.905,13295919.6077,0
1677806100000,2023-03-03 09:15:00,23415.6,23422.6,22800.0,22864.3,6126.144,1677806999999,2023-03-03 09:29:59,141690593.2323,1716,1930.325,44559220.9277,0
1677807000000,2023-03-03 09:30:00,22856.2,23091.5,22100.0,22383.9,14595.512,1677807899999,2023-03-03 09:44:59,328477962.7178,2426,1882.531,42373894.2632,0
1677807900000,2023-03-03 09:45:00,22383.9,23500.0,22000.0,22207.2,5516.306,1677808799999,2023-03-03 09:59:59,122507865.416,1357,1527.095,34040837.2015,0
1677808800000,2023-03-03 10:00:00,22167.0,22392.3,22083.7,22284.3,1862.569,1677809699999,2023-03-03 10:14:59,41441367.5305,552,847.842,18879167.9044,0
1677809700000,2023-03-03 10:15:00,22284.3,22888.0,22265.1,22381.7,2449.09,1677810599999,2023-03-03 10:29:59,54753201.327,727,1265.981,28332594.6471,0
1677810600000,2023-03-03 10:30:00,22381.7,22411.9,22240.2,22326.3,2522.073,1677811499999,2023-03-03 10:44:59,56373270.3333,520,1323.14,29581396.2861,0
1677811500000,2023-03-03 10:45:00,22329.1,22369.5,22270.2,22341.9,1583.056,1677812399999,2023-03-03 10:59:59,35364891.8793,334,835.117,18659885.2997,0
1677812400000,2023-03-03 11:00:00,22355.0,22360.4,22240.2,22309.9,1355.643,1677813299999,2023-03-03 11:14:59,30266995.8394,461,801.507,17900987.1149,0
1677813300000,2023-03-03 11:15:00,22309.9,22886.0,22285.2,22881.0,1334.546,1677814199999,2023-03-03 11:29:59,29978722.1472,720,908.552,20458779.2159,0
1677814200000,2023-03-03 11:30:00,22881.0,22881.0,22375.3,22592.8,1137.256,1677815099999,2023-03-03 11:44:59,25675712.295,956,615.982,13987097.7491,0
1677815100000,2023-03-03 11:45:00,22400.0,22595.0,22400.0,22455.5,1175.947,1677815999999,2023-03-03 11:59:59,26395965.09,865,523.758,11785757.02,0
1677816000000,2023-03-03 12:00:00,22455.5,22718.9,22335.0,22551.5,1312.006,1677816899999,2023-03-03 12:14:59,29462652.1076,956,745.615,16783041.7626,0
1677816900000,2023-03-03 12:15:00,22335.0,22789.8,22335.0,22610.0,1190.997,1677817799999,2023-03-03 12:29:59,26746858.336,826,678.15,15278112.3301,0
1677817800000,2023-03-03 12:30:00,22610.0,22789.8,22350.0,22358.2,1090.99,1677818699999,2023-03-03 12:44:59,24525630.1526,883,705.866,15916718.3043,0
1677818700000,2023-03-03 12:45:00,22384.9,22789.8,22350.0,22500.0,1534.408,1677819599999,2023-03-03 12:59:59,34585407.4984,1031,801.188,18162674.0385,0
1677819600000,2023-03-03 13:00:00,22500.0,22731.0,22374.7,22450.0,1351.335,1677820499999,2023-03-03 13:14:59,30473096.1258,996,672.688,15255964.1115,0
1677820500000,2023-03-03 13:15:00,22450.0,22741.0,22410.0,22467.7,1088.839,1677821399999,2023-03-03 13:29:59,24557161.4937,976,534.658,12115574.0933,0
1677821400000,2023-03-03 13:30:00,22467.7,22671.9,22456.9,22480.6,1588.348,1677822299999,2023-03-03 13:44:59,35818020.0261,951,767.206,17368317.9993,0
1677822300000,2023-03-03 13:45:00,22480.6,22645.0,22480.6,22480.6,1255.178,1677823199999,2023-03-03 13:59:59,28289454.1222,849,623.478,14076468.1364,0
1677823200000,2023-03-03 14:00:00,22541.3,22789.8,22480.6,22650.0,1183.558,1677824099999,2023-03-03 14:14:59,26767465.2325,987,611.413,13888633.4186,0
1677824100000,2023-03-03 14:15:00,22650.0,22727.0,22488.0,22537.0,1099.621,1677824999999,2023-03-03 14:29:59,24878718.1808,865,630.286,14306967.1145,0
