timestamp,datetime,open,high,low,close,volume,close_timestamp,close_datetime,quote_volume,trades_count,taker_buy_volume,taker_buy_quote_volume,symbol
1735660800000,2025-01-01 00:00:00,96416.5,96416.5,93320.1,94770.9,60.154,1735661699999,2025-01-01 00:14:59,5686236.4228,1279,19.173,1825193.7434,0
1735661700000,2025-01-01 00:15:00,94711.4,95555.0,93330.1,94467.3,160.693,1735662599999,2025-01-01 00:29:59,15206235.8646,1744,135.75,12870801.6218,0
1735662600000,2025-01-01 00:30:00,94467.3,96416.0,93790.2,95428.2,383.313,1735663499999,2025-01-01 00:44:59,36776562.5379,2678,362.617,34818463.272,0
1735663500000,2025-01-01 00:45:00,95308.3,96200.0,93400.0,95063.1,34.295,1735664399999,2025-01-01 00:59:59,3270515.244,1479,18.911,1810343.4877,0
1735664400000,2025-01-01 01:00:00,95069.1,95900.0,93340.1,94592.4,56.496,1735665299999,2025-01-01 01:14:59,5335607.2565,2068,24.771,2357060.8144,0
1735665300000,2025-01-01 01:15:00,94651.9,95900.0,93850.0,94414.3,14.608,1735666199999,2025-01-01 01:29:59,1385345.2854,1457,7.834,746740.5487,0
1735666200000,2025-01-01 01:30:00,94473.6,94711.4,93850.0,93850.0,23.057,1735667099999,2025-01-01 01:44:59,2168803.8165,744,9.416,887106.033,0
1735667100000,2025-01-01 01:45:00,93850.1,94355.0,93360.0,94197.2,22.142,1735667999999,2025-01-01 01:59:59,2077407.258,468,11.77,1107142.9424,0
1735668000000,2025-01-01 02:00:00,94197.2,95100.0,93872.6,94217.8,52.492,1735668899999,2025-01-01 02:14:59,4957290.375,691,39.847,3766376.5194,0
1735668900000,2025-01-01 02:15:00,94217.8,94493.6,93990.0,94285.8,12.246,1735669799999,2025-01-01 02:29:59,1154515.7426,309,6.273,591837.9775,0
1735669800000,2025-01-01 02:30:00,94285.8,94454.3,93359.9,94014.9,23.972,1735670699999,2025-01-01 02:44:59,2257824.5578,497,4.455,419968.8711,0
1735670700000,2025-01-01 02:45:00,94068.9,94187.3,93991.6,94039.0,14.028,1735671599999,2025-01-01 02:59:59,1319476.6969,225,10.478,985637.6845,0
1735671600000,2025-01-01 03:00:00,94038.9,94048.9,93988.2,93999.9,13.34,1735672499999,2025-01-01 03:14:59,1254330.9506,243,8.384,788407.1167,0
1735672500000,2025-01-01 03:15:00,93999.9,94039.0,93926.7,93960.0,15.693,1735673399999,2025-01-01 03:29:59,1475130.8336,301,9.217,866641.2446,0
1735673400000,2025-01-01 03:30:00,93960.0,96800.0,93030.0,94414.3,410.186,1735674299999,2025-01-01 03:44:59,39058649.322,1803,271.468,26092406.102,0
1735674300000,2025-01-01 03:45:00,94424.3,94543.0,93200.0,94256.5,20.097,1735675199999,2025-01-01 03:59:59,1890015.9513,652,7.269,685410.2862,0
1735675200000,2025-01-01 04:00:00,94256.5,94566.2,93200.4,93893.0,35.358,1735676099999,2025-01-01 04:14:59,3317088.5693,886,11.198,1052252.3418,0
1735676100000,2025-01-01 04:15:00,93922.6,95853.4,93922.6,94434.3,39.942,1735676999999,2025-01-01 04:29:59,3776017.4163,730,32.421,3067841.8822,0
1735677000000,2025-01-01 04:30:00,94434.3,94810.9,94285.7,94473.6,9.205,1735677899999,2025-01-01 04:44:59,869783.876,205,3.151,298036.2645,0
1735677900000,2025-01-01 04:45:00,94473.6,96122.1,94433.7,95658.4,33.284,1735678799999,2025-01-01 04:59:59,3164949.1074,668,22.915,2177705.4774,0
1735678800000,2025-01-01 05:00:00,95608.2,96132.1,93220.2,94000.0,95.956,1735679699999,2025-01-01 05:14:59,9102982.8955,2366,35.635,3380818.3775,0
1735679700000,2025-01-01 05:15:00,93642.4,94483.6,93299.9,94414.3,12.743,1735680599999,2025-01-01 05:29:59,1198925.5264,410,8.507,801682.6908,0
1735680600000,2025-01-01 05:30:00,94424.3,94633.0,93265.2,94394.3,16.454,1735681499999,2025-01-01 05:44:59,1550502.2899,485,7.468,705536.7351,0
1735681500000,2025-01-01 05:45:00,94394.3,94454.2,93691.2,94226.5,7.581,1735682399999,2025-01-01 05:59:59,713649.9713,211,0.694,65494.2083,0
1735682400000,2025-01-01 06:00:00,94254.4,94305.7,94127.3,94127.3,2.745,1735683299999,2025-01-01 06:14:59,258571.5875,140,1.335,125782.2625,0
1735683300000,2025-01-01 06:15:00,94127.3,94530.1,93666.5,93907.1,9.965,1735684199999,2025-01-01 06:29:59,937470.1751,319,3.589,338221.6675,0
1735684200000,2025-01-01 06:30:00,94059.0,94365.0,93825.0,94069.0,4.443,1735685099999,2025-01-01 06:44:59,417941.1335,198,2.785,262223.3423,0
1735685100000,2025-01-01 06:45:00,94059.0,94304.1,93815.0,94177.3,8.606,1735685999999,2025-01-01 06:59:59,809971.4004,245,3.972,374219.6347,0
1735686000000,2025-01-01 07:00:00,94177.2,94315.7,93997.2,94167.3,9.997,1735686899999,2025-01-01 07:14:59,941193.2541,208,3.549,334353.0387,0
1735686900000,2025-01-01 07:15:00,94236.5,94349.7,93333.0,94349.6,17.694,1735687799999,2025-01-01 07:29:59,1659085.6181,329,3.713,349942.1308,0
1735687800000,2025-01-01 07:30:00,94349.6,94349.7,94059.0,94349.6,2.129,1735688699999,2025-01-01 07:44:59,200701.6881,134,1.347,127085.1372,0
1735688700000,2025-01-01 07:45:00,94349.6,94349.7,94029.1,94331.3,3.132,1735689599999,2025-01-01 07:59:59,295068.8795,146,1.451,136892.157,0
1735689600000,2025-01-01 08:00:00,94331.3,94349.7,94000.0,94236.5,3.328,1735690499999,2025-01-01 08:14:59,313460.341,133,1.205,113678.0063,0
1735690500000,2025-01-01 08:15:00,94177.3,94543.0,94108.1,94285.7,1.716,1735691399999,2025-01-01 08:29:59,162012.8982,129,1.624,153343.875,0
1735691400000,2025-01-01 08:30:00,94355.0,94482.1,93387.0,94108.1,7.84,1735692299999,2025-01-01 08:44:59,737892.51,181,3.978,375187.9298,0
1735692300000,2025-01-01 08:45:00,94108.1,94780.9,93500.0,94355.0,14.137,1735693199999,2025-01-01 08:59:59,1331517.31,419,8.521,804436.6118,0
1735693200000,2025-01-01 09:00:00,94390.4,94696.6,94098.0,94463.6,15.167,1735694099999,2025-01-01 09:14:59,1431534.8042,407,6.927,654449.6454,0
1735694100000,2025-01-01 09:15:00,94522.9,94602.6,94383.8,94463.6,6.01,1735694999999,2025-01-01 09:29:59,567925.0734,133,2.909,275006.5661,0
1735695000000,2025-01-01 09:30:00,94463.6,94812.5,94259.2,94582.4,21.669,1735695899999,2025-01-01 09:44:59,2049194.1279,407,11.731,1110351.8899,0
1735695900000,2025-01-01 09:45:00,94625.2,95768.8,93500.0,94620.5,9.937,1735696799999,2025-01-01 09:59:59,939049.3273,347,3.89,368451.7877,0
1735696800000,2025-01-01 10:00:00,94620.5,94636.8,94565.4,94567.8,6.535,1735697699999,2025-01-01 10:14:59,618191.0877,129,3.713,351300.3866,0
1735697700000,2025-01-01 10:15:00,94636.8,95768.8,94565.4,95118.9,15.646,1735698599999,2025-01-01 10:29:59,1487679.4112,420,9.419,897072.4929,0
1735698600000,2025-01-01 10:30:00,95188.7,95198.7,93385.0,94433.1,35.065,1735699499999,2025-01-01 10:44:59,3305141.2976,681,5.983,564487.9739,0
1735699500000,2025-01-01 10:45:00,94433.1,94483.6,93240.0,94108.1,34.832,1735700399999,2025-01-01 10:59:59,3264829.3526,635,9.385,881097.7334,0
1735700400000,2025-01-01 11:00:00,94108.1,94480.0,93299.8,94236.5,17.936,1735701299999,2025-01-01 11:14:59,1688424.6992,392,10.74,1012681.9528,0
1735701300000,2025-01-01 11:15:00,94177.3,94480.0,93942.1,94177.3,10.764,1735702199999,2025-01-01 11:29:59,1014261.9423,214,5.711,538744.1708,0
1735702200000,2025-01-01 11:30:00,94177.3,94480.0,93240.0,94118.1,24.925,1735703099999,2025-01-01 11:44:59,2338680.7508,387,7.936,748339.639,0
1735703100000,2025-01-01 11:45:00,94118.1,94480.0,93240.0,93990.0,13.7,1735703999999,2025-01-01 11:59:59,1286751.2667,372,8.292,781290.4909,0
1735704000000,2025-01-01 12:00:00,93990.0,94480.0,93240.0,93755.4,8.581,1735704899999,2025-01-01 12:14:59,806137.6496,369,3.481,328152.4871,0
1735704900000,2025-01-01 12:15:00,94059.0,94480.0,93240.0,94049.0,3.523,1735705799999,2025-01-01 12:29:59,330804.7571,396,1.888,177984.493,0
1735705800000,2025-01-01 12:30:00,94049.0,94436.0,93240.0,94069.0,10.776,1735706699999,2025-01-01 12:44:59,1011076.5536,445,3.015,284024.1588,0
1735706700000,2025-01-01 12:45:00,94177.3,94626.4,93333.0,94295.7,12.617,1735707599999,2025-01-01 12:59:59,1186539.1195,835,5.634,530733.9188,0
1735707600000,2025-01-01 13:00:00,94177.3,94386.9,93100.0,93397.9,54.237,1735708499999,2025-01-01 13:14:59,5066560.5563,624,5.889,553515.3731,0
1735708500000,2025-01-01 13:15:00,93397.9,94494.3,93030.0,93697.2,4.372,1735709399999,2025-01-01 13:29:59,408651.6892,370,1.895,177636.9866,0
1735709400000,2025-01-01 13:30:00,93732.9,93732.9,93040.6,93338.8,4.106,1735710299999,2025-01-01 13:44:59,382645.9584,146,0.44,41123.5972,0
1735710300000,2025-01-01 13:45:00,93558.5,95768.7,93126.1,94059.0,84.811,1735711199999,2025-01-01 13:59:59,7961211.706,955,18.553,1757834.2008,0
1735711200000,2025-01-01 14:00:00,94000.0,94689.8,93126.1,94104.7,4.808,1735712099999,2025-01-01 14:14:59,453090.7911,609,2.908,274627.4306,0
1735712100000,2025-01-01 14:15:00,94059.0,94533.0,93831.8,93836.5,3.084,1735712999999,2025-01-01 14:29:59,290169.2709,363,1.238,116849.4323,0
1735713000000,2025-01-01 14:30:00,93836.5,94450.0,93020.2,93570.8,11.295,1735713899999,2025-01-01 14:44:59,1055370.1754,564,2.816,264394.4416,0
1735713900000,2025-01-01 14:45:00,93260.0,96200.0,93200.0,94755.4,41.476,1735714799999,2025-01-01 14:59:59,3906647.9007,1068,22.935,2171797.8152,0
1735714800000,2025-01-01 15:00:00,94756.5,94828.9,93580.0,94499.9,6.589,1735715699999,2025-01-01 15:14:59,622184.5024,299,5.287,499670.4556,0
1735715700000,2025-01-01 15:15:00,94499.9,94509.9,93900.0,94305.7,23.342,1735716599999,2025-01-01 15:29:59,2202794.2344,380,10.246,968080.6452,0
1735716600000,2025-01-01 15:30:00,94305.7,94509.8,93020.2,94375.0,91.769,1735717499999,2025-01-01 15:44:59,8651514.2816,2610,28.981,2735854.699,0
1735717500000,2025-01-01 15:45:00,94365.0,94375.0,93100.1,94375.0,21.115,1735718399999,2025-01-01 15:59:59,1987645.1121,926,7.405,698302.6607,0
1735718400000,2025-01-01 16:00:00,94345.0,95800.0,93200.0,94236.5,80.55,1735719299999,2025-01-01 16:14:59,7610181.85,790,57.04,5408102.6773,0
1735719300000,2025-01-01 16:15:00,94236.5,94483.6,94137.3,94329.8,7.611,1735720199999,2025-01-01 16:29:59,717538.9838,186,3.988,376135.7568,0
1735720200000,2025-01-01 16:30:00,94325.8,94524.2,94230.5,94414.3,6.415,1735721099999,2025-01-01 16:44:59,605561.1392,165,4.446,419835.9169,0
1735721100000,2025-01-01 16:45:00,94414.3,95254.1,93784.5,94439.6,41.82,1735721999999,2025-01-01 16:59:59,3952602.9769,790,15.044,1424471.0502,0
1735722000000,2025-01-01 17:00:00,94449.6,94741.4,94377.4,94449.0,14.96,1735722899999,2025-01-01 17:14:59,1413692.3105,332,6.929,655060.6426,0
1735722900000,2025-01-01 17:15:00,94448.9,94697.1,94127.4,94390.3,11.88,1735723799999,2025-01-01 17:29:59,1121948.867,277,5.368,507382.9433,0
1735723800000,2025-01-01 17:30:00,94400.3,94483.5,94231.6,94345.1,9.206,1735724699999,2025-01-01 17:44:59,868871.9416,242,3.818,360510.3418,0
1735724700000,2025-01-01 17:45:00,94414.3,94697.1,94345.2,94537.8,10.732,1735725599999,2025-01-01 17:59:59,1013770.4882,199,6.195,585386.0153,0
1735725600000,2025-01-01 18:00:00,94473.6,94780.9,94414.3,94595.1,6.5,1735726499999,2025-01-01 18:14:59,614532.35,178,3.259,308357.0887,0
