timestamp,datetime,open,high,low,close,volume,close_timestamp,close_datetime,quote_volume,trades_count,taker_buy_volume,taker_buy_quote_volume,symbol
1753977600000,2025-08-01 00:00:00,3796.2,3796.36,3786.36,3786.98,372.171,1753978499999,2025-08-01 00:14:59,1411399.04225,722,78.259,296860.77654,ETHUSDT
1753978500000,2025-08-01 00:15:00,3786.98,3787.64,3782.35,3787.59,638.647,1753979399999,2025-08-01 00:29:59,2416536.6548,807,296.393,1121537.08198,ETHUSDT
1753979400000,2025-08-01 00:30:00,3787.59,3788.49,3778.83,3783.25,3118.798,1753980299999,2025-08-01 00:44:59,11795913.46801,946,251.526,951767.18071,ETHUSDT
1753980300000,2025-08-01 00:45:00,3783.24,3793.26,3777.8,3791.02,2776.692,1753981199999,2025-08-01 00:59:59,10503889.75289,1152,1337.243,5058786.07465,ETHUSDT
1753981200000,2025-08-01 01:00:00,3790.93,3791.02,3786.47,3786.8,1116.901,1753982099999,2025-08-01 01:14:59,4232789.19173,821,738.595,2799326.1852,ETHUSDT
1753982100000,2025-08-01 01:15:00,3786.81,3786.81,3776.57,3780.36,2353.332,1753982999999,2025-08-01 01:29:59,8901202.87289,1107,465.542,1761096.66468,ETHUSDT
1753983000000,2025-08-01 01:30:00,3780.45,3782.49,3779.5,3779.62,399.534,1753983899999,2025-08-01 01:44:59,1510644.3788,782,171.254,647651.20729,ETHUSDT
1753983900000,2025-08-01 01:45:00,3779.62,3785.42,3777.35,3785.4,1112.364,1753984799999,2025-08-01 01:59:59,4208309.30006,772,865.294,3273900.69917,ETHUSDT
1753984800000,2025-08-01 02:00:00,3785.4,3788.41,3784.39,3786.13,1069.946,1753985699999,2025-08-01 02:14:59,4051256.38709,753,546.887,2070776.6037,ETHUSDT
1753985700000,2025-08-01 02:15:00,3786.15,3786.15,3773.62,3773.62,923.127,1753986599999,2025-08-01 02:29:59,3489637.24682,1147,264.587,1000190.8533,ETHUSDT
1753986600000,2025-08-01 02:30:00,3773.62,3775.45,3772.64,3774.93,403.312,1753987499999,2025-08-01 02:44:59,1521860.89823,560,291.034,1098168.03915,ETHUSDT
1753987500000,2025-08-01 02:45:00,3775.02,3775.2,3767.64,3767.64,988.257,1753988399999,2025-08-01 02:59:59,3727420.21644,815,238.48,899549.19987,ETHUSDT
1753988400000,2025-08-01 03:00:00,3767.7,3773.45,3767.59,3769.6,263.153,1753989299999,2025-08-01 03:14:59,992507.8721,572,118.834,448114.29161,ETHUSDT
1753989300000,2025-08-01 03:15:00,3769.79,3769.79,3762.68,3763.92,532.065,1753990199999,2025-08-01 03:29:59,2003276.19257,611,202.091,760873.33382,ETHUSDT
1753990200000,2025-08-01 03:30:00,3763.92,3764.77,3763.64,3764.71,265.602,1753991099999,2025-08-01 03:44:59,999722.33823,483,179.612,676058.81228,ETHUSDT
1753991100000,2025-08-01 03:45:00,3764.72,3764.72,3758.74,3761.36,1105.242,1753991999999,2025-08-01 03:59:59,4156704.05253,755,155.862,586433.2508,ETHUSDT
1753992000000,2025-08-01 04:00:00,3761.66,3765.15,3758.93,3759.34,930.613,1753992899999,2025-08-01 04:14:59,3501785.18641,692,126.186,474854.837,ETHUSDT
1753992900000,2025-08-01 04:15:00,3759.35,3759.6,3755.62,3755.92,805.595,1753993799999,2025-08-01 04:29:59,3027379.23649,667,364.111,1368486.54433,ETHUSDT
